Shape,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,
a,-0.7592566023652966,-0.6507913734559685,78.10249675906654,0.8760580505981934,42.0,0.0,1.0,198.36557858401295,5.511484917155004,7.698386805997452,4.029034825438423,1.42578125,625.0
a,0.0,-1.0,85.7962703152066,0.8596416150490297,46.389654018972806,0.12933918406776806,0.9916004111862218,212.3309906907634,7.853981633974484,9.996560946573988,5.513295264402417,0.8977777777777778,859.0
a,-0.9138115486202573,-0.40613846605344767,113.17243480636087,0.7604033697785282,48.27007354458868,0.22788446737788645,0.973688178796424,282.7006889470975,5.42101525251236,5.540502205943502,2.13539954157061,1.7578125,828.0
a,-0.9701425001453319,-0.24253562503633297,111.80339887498948,0.8233546085857627,74.33034373659252,0.1883483823189675,0.9821022792346162,301.3654506989781,4.712388980384689,7.603657440227429,2.535800947334468,1.89453125,688.0
a,-0.8,-0.6,104.80458005259122,0.8393996637734166,70.34912934784623,0.09950371902099892,0.9950371902099892,271.7953157410688,8.63937979737193,10.25208615634471,7.223396176313171,1.4577777777777778,812.0
a,-0.8574929257125441,-0.5144957554275265,122.28654872879518,0.8896697753251036,83.02409288875127,-0.02408939297512006,0.9997098084674824,309.404834995586,5.961434752782945,6.256647987497393,2.2821828227654635,1.2844444444444445,703.0
a,-0.8320502943378437,-0.5547001962252291,94.76286192385707,0.8003224283875333,58.0,0.0,1.0,244.89975283086721,8.639379797371932,10.48871734364908,7.170231372090061,1.45703125,797.0
a,-0.5038710255240862,-0.8637789008984335,118.0889495253472,0.7913861157813615,46.57252408878007,0.25766265056033233,0.9662349396012463,318.7103376417144,9.366022138053657,10.620478008170348,6.2984508238894445,1.4577777777777778,781.0
a,-0.8944271909999159,-0.4472135954999579,80.62257748298549,0.8029402234548508,55.362442142665635,0.343192952923539,0.9392649237907383,228.9201677567464,8.497482742767769,12.406802579580068,7.78693248123151,0.8044444444444444,844.0
a,0.0,-1.0,113.37107214805724,0.526804607839056,39.319206502675,0.9918816646858506,0.12716431598536546,304.5469712623018,10.436974972220712,14.875564974057676,8.667817346950113,1.73828125,1015.0
a,-0.5144957554275265,-0.8574929257125441,147.4347313220328,0.6652073327646333,36.796738985948195,0.7337606740181695,0.679408031498305,424.8249895006968,8.482777920389914,13.834091358517448,6.975471396747928,1.8711111111111112,954.0
a,-0.5547001962252291,-0.8320502943378437,89.10667763978185,0.7695264804056583,34.17601498127012,0.3511234415883917,0.9363291775690445,213.67152660529942,6.746832916180392,9.315247224886956,4.149970337190534,0.89453125,890.0
a,-0.6401843996644799,-0.7682212795973759,177.59786034747154,0.8212393820869,61.741396161732524,0.421111306454629,0.9070089677484316,497.79616017871984,10.210176124166827,11.15115804039907,4.300601929098786,3.30078125,953.0
a,-0.8574929257125441,-0.5144957554275265,102.41581909060729,0.9448715328461078,81.32035415564789,0.28283201959472276,0.9591694577560164,212.9857593829439,6.283185307179586,10.897419694543412,5.215880687533133,4.124444444444444,922.0
a,-1.0,0.0,79.02531240052139,0.6688121579361327,42.95346318982906,0.20952908873087348,0.9778024140774095,191.3866777807297,5.497787143782138,6.5681550358104905,1.9611068821162516,0.7911111111111111,735.0
a,-0.4472135954999579,-0.8944271909999159,120.21647141718975,0.797162326547207,87.66413177577246,0.4334726099517702,0.9011667417418381,325.18113566529183,9.888425569770185,16.12972555815439,15.62418693419173,2.1015625,969.0
a,-0.9805806756909202,-0.19611613513818404,106.21675950620975,0.7321153118377559,70.3420215802759,0.25589256031628255,0.9667052278615119,271.58705347850724,5.497787143782139,7.563595262089259,2.847647698109995,2.55078125,703.0
a,-0.9486832980505138,-0.31622776601683794,114.97825881443848,0.8716037370732271,80.00624975587844,0.01249902355192602,0.9999218841540816,292.02991627565217,5.819537698178779,6.543881733574407,2.2291278635993055,1.2844444444444445,875.0
a,-0.6246950475544243,-0.7808688094430304,97.082439194738,0.9685089806599324,51.03920062069938,0.039185566695354605,0.9992319507315425,256.5745271356775,5.753595708397509,6.288535223430716,2.2604628415200914,1.75390625,703.0
a,-0.8320502943378437,-0.5547001962252291,83.60023923410746,0.6411087688597059,44.91102314577124,0.20039623614870658,0.9797149322825655,214.66180291503102,5.497787143782138,9.039971521338721,4.341158467370937,0.8515625,875.0
b,0.0,1.0,105.1094667477673,1.200890259338339,94.08506789071261,0.042514716624813646,0.9990958406831207,229.74028478809322,-6.283185307179586,9.010053946257205,5.9705862373232295,1.0,937.0
b,0.0,1.0,79.17701686727027,1.0845536937073916,66.12110101926616,0.06049506040189035,0.9981684966311908,170.30936578693115,-4.71238898038469,16.959726841740284,19.889471664396417,0.765625,969.0
b,0.0,1.0,110.67971810589327,0.9652516631899266,85.0,0.0,1.0,262.8496532761942,-5.497787143782139,6.905477289094455,2.4767310780089473,1.56640625,781.0
b,0.0,1.0,145.7737973711325,1.1839206090638685,132.24220203853233,-0.06049506040189035,0.9981684966311908,302.8614956175393,-8.44198423752205,9.044515136672306,6.842801947896195,2.56,609.0
b,0.0,1.0,119.4026800369238,1.193400359558472,105.0,0.0,1.0,246.58638359978556,-6.283185307179586,7.881398950730935,3.5368276981568894,6.124444444444444,704.0
b,0.1643989873053573,0.9863939238321437,121.24768039018313,0.9553406679440442,91.00549433962765,-0.20877860329062128,0.9779629312034365,270.3359918155666,-4.877537657799317,9.995427160211731,6.164309787607285,1.44,656.0
b,0.0,1.0,96.51942809610924,0.9770466600841254,68.26419266350405,-0.08789381029635715,0.996129850025381,225.48952583811968,-5.961434752782944,7.64674327882215,3.0724241114143265,0.9453125,719.0
b,0.0,1.0,71.55417527999327,1.1071487177940904,57.0,0.0,1.0,138.6379431000195,-5.497787143782138,9.45237767784475,5.2009644385463565,0.67578125,922.0
b,0.4472135954999579,0.8944271909999159,89.04493247793498,1.0014831356942346,69.6419413859206,0.27282410027474047,0.962063932547769,181.80323012861749,-4.71238898038469,7.861289762227354,3.3372701496955512,1.14453125,750.0
b,0.5547001962252291,-0.8320502943378437,259.42243542145695,1.089909046599561,148.2194319244275,0.8096104433943876,-0.586967571460931,620.333586636066,9.424777960769378,13.364770333340296,5.9040180717196336,4.6328125,1109.0
b,0.8944271909999159,-0.4472135954999579,207.6174366473105,1.18045126894398,89.94442728707543,0.8783201181308974,-0.4780729756915011,488.06094214228796,7.853981633974483,13.884447521926823,8.36271256389184,4.0625,1125.0
b,0.0,1.0,115.0,0.9272952180016122,87.09190547921202,0.04592849333115993,0.9989447299527284,290.6498765884733,-4.712388980384689,6.471813209833947,2.1582297761529343,2.577777777777778,813.0
b,-0.12403473458920847,0.9922778767136677,196.42046736529267,1.006800409766438,166.02710622064097,0.01806933860554772,0.9998367361736406,436.4993309499557,6.6049358615762275,7.716362623223101,2.4461343478898785,3.022222222222222,781.0
b,0.0,1.0,126.26955294131677,1.0575440539286356,106.73331251301067,0.22485950669875843,0.9743911956946198,254.35999224887215,-6.283185307179586,8.18247074211692,3.6206014221358758,2.20703125,765.0
b,0.0,1.0,98.8382517044894,1.0980991910803073,87.09190547921202,-0.04592849333115993,0.9989447299527284,228.07097188878734,-6.283185307179586,11.55316838291102,7.890140552849196,1.7777777777777777,907.0
b,0.0,1.0,97.09788875150684,1.0056468867881372,77.10382610480494,0.051878099986412074,0.9986534247384324,227.03667069260936,-6.283185307179585,8.24832541158893,4.70968419152562,1.26953125,813.0
b,0.0,1.0,111.80339887498948,1.1071487177940904,93.0,0.0,1.0,246.72686171066172,-5.695182703632018,6.311541740394111,2.4325674252666483,0.9140625,813.0
